Test_files,top_1,identity,confidence_only,hard_freq_dist,soft_freq_dist,total
kelly,0.0,0.0,0.0,0.0,0.0,59
kelly_new,0.0,0.0,0.0,0.0,0.0,83
kevin_quick_brown_fox,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.13636363636363635,22
kevin_tip,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.046153846153846156,65
russell_new,0.08974358974358974,0.10256410256410256,0.08974358974358974,0.1282051282051282,0.16666666666666666,78
russell_new_2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,27
