0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,10100,10200,10300,10400,10500,10600,10700,10800,10900,11000,11100,11200,11300,11400,11500,11600,11700,11800,11900,12000,12100,12200,12300,12400,12500,12600,12700,12800,12900,13000,13100,13200,13300,13400,13500,13600,13700,13800,13900,14000,14100,14200,14300,14400,14500,14600,14700,14800,14900,15000,15100,15200,15300,15400,15500,15600,15700,15800,15900,16000,16100,16200,16300,16400,16500,16600,16700,16800,16900,17000,17100,17200,17300,17400,17500,17600,17700,17800,17900,18000,18100,18200,18300,18400,18500,18600,18700,18800,18900,19000,19100,19200,19300,19400,19500,19600,19700,19800,19900
4.56273,0.741679,0.542838,0.444442,0.389302,0.355356,0.346474,0.317774,0.305445,0.297849,0.31518,0.266244,0.266734,0.262623,0.26526,0.24744,0.238204,0.233632,0.230639,0.220329,0.222383,0.248694,0.213816,0.210502,0.201667,0.200468,0.199495,0.197198,0.190553,0.194651,0.187174,0.188487,0.199138,0.178281,0.169735,0.170511,0.168491,0.161015,0.159172,0.158525,0.16233,0.153774,0.152973,0.149728,0.154157,0.144346,0.14603,0.148523,0.13421,0.132002,0.130032,0.128159,0.123398,0.123159,0.120051,0.11537,0.117686,0.108928,0.115785,0.108342,0.112485,0.127246,0.114139,0.103576,0.104445,0.0990044,0.113434,0.0996157,0.0991423,0.0985086,0.0921102,0.0920112,0.0996929,0.0925727,0.0886281,0.0959992,0.0882795,0.087122,0.0878278,0.0851806,0.0852444,0.0804627,0.0779004,0.0813687,0.0808025,0.0825933,0.0883133,0.086771,0.0788134,0.0844877,0.0816615,0.0838409,0.0764126,0.0802721,0.0868018,0.0777465,0.0788225,0.076594,0.0749753,0.072386,0.0729992,0.0669461,0.0913515,0.0706517,0.0769068,0.0717091,0.0766787,0.0704994,0.0735921,0.0803934,0.0733659,0.0706726,0.0775197,0.0773916,0.0728414,0.0734796,0.068858,0.0751027,0.07041,0.0699605,0.0719532,0.0736322,0.0721219,0.0704585,0.0737187,0.0721559,0.0691709,0.0688206,0.0724394,0.0692114,0.0736334,0.0772928,0.0770264,0.0732456,0.0654631,0.0691572,0.0695251,0.0692991,0.0692744,0.0706615,0.0708145,0.072909,0.0760637,0.0695039,0.0720531,0.0716145,0.0726195,0.0792602,0.0731566,0.0732327,0.0748985,0.0702255,0.070245,0.0677437,0.0745245,0.0772827,0.0704711,0.0672825,0.0717013,0.0702716,0.070708,0.0750336,0.0717709,0.0723746,0.0794583,0.069195,0.0802391,0.0738731,0.0743579,0.0666547,0.0673524,0.0654584,0.070376,0.0692576,0.067237,0.0638636,0.0671355,0.0658293,0.0695998,0.0659583,0.0685015,0.0776884,0.0631585,0.063668,0.0755818,0.0691141,0.0640035,0.0668893,0.0705872,0.0651345,0.0670347,0.0662156,0.0729247,0.0662876,0.0681368,0.0741556,0.0720976,0.0640206,0.0595757,0.0747999
0.195632,0.812916,0.88699,0.925926,0.94302,0.954416,0.946819,0.965812,0.964862,0.965812,0.956315,0.975309,0.97056,0.97246,0.969611,0.977208,0.974359,0.974359,0.977208,0.974359,0.977208,0.965812,0.978158,0.980057,0.980057,0.979107,0.978158,0.978158,0.982906,0.980057,0.982906,0.980057,0.974359,0.981956,0.979107,0.980057,0.977208,0.982906,0.979107,0.982906,0.979107,0.979107,0.981007,0.982906,0.981007,0.981007,0.978158,0.977208,0.982906,0.982906,0.979107,0.981956,0.978158,0.981956,0.980057,0.984805,0.980057,0.983856,0.979107,0.982906,0.981956,0.973409,0.976258,0.982906,0.982906,0.984805,0.982906,0.982906,0.980057,0.980057,0.981956,0.983856,0.980057,0.981956,0.986705,0.981956,0.985755,0.982906,0.983856,0.983856,0.985755,0.983856,0.987654,0.981956,0.981956,0.981007,0.981007,0.982906,0.984805,0.981956,0.982906,0.981007,0.985755,0.981007,0.979107,0.981956,0.984805,0.983856,0.984805,0.986705,0.982906,0.987654,0.981007,0.986705,0.983856,0.984805,0.984805,0.985755,0.983856,0.983856,0.985755,0.985755,0.982906,0.982906,0.986705,0.983856,0.989554,0.984805,0.986705,0.985755,0.981956,0.986705,0.983856,0.985755,0.983856,0.985755,0.985755,0.986705,0.987654,0.985755,0.983856,0.981007,0.982906,0.984805,0.987654,0.983856,0.985755,0.983856,0.986705,0.984805,0.986705,0.984805,0.984805,0.987654,0.983856,0.986705,0.984805,0.982906,0.980057,0.984805,0.981956,0.984805,0.986705,0.988604,0.982906,0.985755,0.984805,0.987654,0.985755,0.984805,0.985755,0.981007,0.987654,0.985755,0.982906,0.987654,0.982906,0.984805,0.985755,0.986705,0.985755,0.985755,0.983856,0.982906,0.984805,0.987654,0.984805,0.988604,0.983856,0.985755,0.983856,0.984805,0.988604,0.987654,0.983856,0.987654,0.989554,0.987654,0.988604,0.986705,0.985755,0.987654,0.984805,0.986705,0.983856,0.986705,0.984805,0.987654,0.985755,0.983856
