0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,10100,10200,10300,10400,10500,10600,10700,10800,10900,11000,11100,11200,11300,11400,11500,11600,11700,11800,11900,12000,12100,12200,12300,12400,12500,12600,12700,12800,12900,13000,13100,13200,13300,13400,13500,13600,13700,13800,13900,14000,14100,14200,14300,14400,14500,14600,14700,14800,14900,15000,15100,15200,15300,15400,15500,15600,15700,15800,15900,16000,16100,16200,16300,16400,16500,16600,16700,16800,16900,17000,17100,17200,17300,17400,17500,17600,17700,17800,17900,18000,18100,18200,18300,18400,18500,18600,18700,18800,18900,19000,19100,19200,19300,19400,19500,19600,19700,19800,19900
4.61761,0.992472,0.717262,0.562465,0.490756,0.432382,0.388652,0.375016,0.344249,0.337239,0.312498,0.310549,0.294601,0.294458,0.286483,0.271017,0.270891,0.258395,0.261499,0.246144,0.255423,0.243948,0.230683,0.232628,0.227616,0.223926,0.215212,0.211368,0.209594,0.219463,0.206977,0.200576,0.197488,0.207714,0.186359,0.181585,0.187495,0.196483,0.175067,0.173513,0.174025,0.172847,0.161969,0.161662,0.160034,0.158055,0.153579,0.151222,0.146631,0.165474,0.140954,0.144957,0.140012,0.139958,0.141633,0.156647,0.132249,0.133691,0.129362,0.122349,0.126558,0.121761,0.119777,0.119245,0.121421,0.116949,0.114219,0.112262,0.109806,0.105475,0.107019,0.107823,0.111057,0.107594,0.10449,0.105775,0.107791,0.0976157,0.106342,0.112048,0.105172,0.100331,0.107602,0.0937754,0.0968532,0.0993109,0.0980635,0.0933981,0.092164,0.0925371,0.0886126,0.0901929,0.0909693,0.0907088,0.0888717,0.0905867,0.084081,0.087246,0.0900343,0.0814655,0.0873024,0.0913794,0.0832303,0.0859366,0.0841838,0.0822084,0.0861225,0.0844238,0.0838237,0.0773722,0.0754017,0.0781709,0.0801963,0.081148,0.0803734,0.0826219,0.0792228,0.0864005,0.0808793,0.0826259,0.0973046,0.0780158,0.0747196,0.0892527,0.0926764,0.0777451,0.0823708,0.0818667,0.081411,0.0815596,0.0890784,0.0721015,0.0744051,0.0748168,0.0770979,0.0724329,0.0716484,0.0826791,0.0726648,0.0751887,0.0762583,0.0810266,0.0809742,0.0755258,0.0757639,0.067398,0.0712016,0.0718578,0.073973,0.0721481,0.0705956,0.0720208,0.0714632,0.068966,0.0758128,0.0724129,0.0792051,0.0737145,0.0669543,0.0753807,0.0777247,0.0702185,0.0682595,0.0724623,0.079825,0.0724999,0.0755858,0.074902,0.0732979,0.0756191,0.0758964,0.0751533,0.0719199,0.0818303,0.0788852,0.0752757,0.0771226,0.0738699,0.0749814,0.0790985,0.098556,0.0709591,0.0703767,0.0688992,0.0686712,0.0774858,0.0678513,0.0714162,0.0669647,0.0688366,0.0827306,0.0681324,0.0737807,0.0724082,0.070402,0.0711348,0.0682075,0.0733893,0.0791744,0.0689161
0.208927,0.703704,0.840456,0.894587,0.908832,0.931624,0.941121,0.94207,0.954416,0.951567,0.967711,0.963913,0.967711,0.966762,0.965812,0.967711,0.967711,0.969611,0.968661,0.97151,0.962963,0.97056,0.976258,0.97246,0.973409,0.973409,0.977208,0.977208,0.975309,0.974359,0.973409,0.974359,0.976258,0.969611,0.976258,0.979107,0.975309,0.976258,0.978158,0.979107,0.975309,0.976258,0.980057,0.979107,0.978158,0.977208,0.980057,0.978158,0.980057,0.973409,0.983856,0.979107,0.981007,0.981007,0.980057,0.976258,0.981956,0.981956,0.981956,0.982906,0.980057,0.981956,0.981956,0.982906,0.981956,0.983856,0.983856,0.981956,0.984805,0.984805,0.981007,0.981956,0.981007,0.981007,0.979107,0.981956,0.979107,0.981007,0.981007,0.981007,0.982906,0.979107,0.980057,0.981956,0.981956,0.984805,0.983856,0.983856,0.984805,0.982906,0.984805,0.985755,0.982906,0.981956,0.983856,0.979107,0.982906,0.985755,0.979107,0.983856,0.979107,0.981956,0.984805,0.981956,0.982906,0.983856,0.984805,0.979107,0.984805,0.983856,0.986705,0.983856,0.981956,0.985755,0.982906,0.981007,0.984805,0.980057,0.984805,0.983856,0.978158,0.983856,0.983856,0.976258,0.980057,0.981007,0.982906,0.984805,0.984805,0.984805,0.980057,0.985755,0.983856,0.982906,0.984805,0.984805,0.983856,0.981956,0.983856,0.983856,0.984805,0.981007,0.982906,0.980057,0.982906,0.984805,0.984805,0.984805,0.986705,0.984805,0.986705,0.983856,0.983856,0.984805,0.983856,0.984805,0.980057,0.987654,0.984805,0.983856,0.981007,0.984805,0.983856,0.982906,0.982906,0.981956,0.983856,0.983856,0.983856,0.982906,0.984805,0.984805,0.982906,0.980057,0.980057,0.982906,0.984805,0.983856,0.981956,0.983856,0.978158,0.985755,0.985755,0.983856,0.986705,0.984805,0.985755,0.985755,0.985755,0.983856,0.980057,0.985755,0.984805,0.985755,0.983856,0.985755,0.983856,0.983856,0.982906,0.983856
